index,name,place,price,经纬度,latitude,longitude
2183,成都省物价局宿舍,慈惠堂街31号 ,9379,"104.080362,30.660982",104.080362,30.660982
2184,成都鑫园,红花巷103号 ,0,"104.080396,30.685056",104.080396,30.685056
2185,成都十二北街23号院,十二北街23号 ,8714,"104.080402,30.642907",104.080402,30.642907
2186,成都民主路12号院,民主路12号 ,0,"104.080470,30.637229",104.08047,30.637229
2187,成都正成财富ID,梓潼桥西街2号 ,0,"104.080583,30.660542",104.080583,30.660542
2188,成都假肢厂宿舍,龙江路26号 ,0,"104.080603,30.640223",104.080603,30.640223
2189,成都群众路2号农垦局,一环路九眼桥川音旁 ,0,"104.080695,30.637264",104.080695,30.637264
2190,成都长荣路2号,城南武侯区桂溪公交站附近长荣路2号 ,0,"104.080729,30.613507",104.080729,30.613507
2191,成都东苑小区,桂溪路123号 ,22983,"104.080805,30.602912",104.080805,30.602912
2192,成都东苑小区B,金桂路238号 ,20167,"104.080805,30.602912",104.080805,30.602912
2193,成都鹏宇大厦,太升北路11号 ,0,"104.080951,30.668762",104.080951,30.668762
2194,成都摩卡筑,群众路69号 ,22854,"104.081083,30.639180",104.081083,30.63918
2195,成都太平横街95号院,太平横街95号 ,8694,"104.081132,30.640911",104.081132,30.640911
2196,成都造纸厂宿舍,十五中街2号 ,0,"104.081135,30.682401",104.081135,30.682401
2197,成都锦尚国际,云霞路与逸霞街交界处 ,10272,"104.081157,30.483429",104.081157,30.483429
2198,成都民主路,民主路红瓦寺九眼桥一环路川音 ,0,"104.081171,30.636189",104.081171,30.636189
2199,成都普利大厦,一环路南一段13号 ,0,"104.081195,30.635753",104.081195,30.635753
2200,成都星辉中路20号,星辉中路20号 ,8968,"104.081316,30.675019",104.081316,30.675019
2201,成都欣苑,成都市郭家桥南街3号 ,0,"104.081330,30.623030",104.08133,30.62303
2202,成都锦江帆影,中和镇化龙村15社 ,0,"104.081351,30.549172",104.081351,30.549172
2203,成都帘官公所街小区,帘官公所57号 ,0,"104.081352,30.666849",104.081352,30.666849
2204,成都正好花园,东珠市街18号 ,10245,"104.081470,30.672192",104.08147,30.672192
2205,成都兴禅寺街12号院,兴禅寺街12号 ,8151,"104.081570,30.667884",104.08157,30.667884
2206,成都西藏军区宿舍,龙江路28号 ,0,"104.081598,30.639389",104.081598,30.639389
2207,成都镗钯街社区,镗钯街 ,0,"104.081767,30.648043",104.081767,30.648043
2208,成都四川省直机关工委宿舍,洗瓦堰街 ,0,"104.081785,30.667221",104.081785,30.667221
2209,成都星辰苑,一环路北三段92号 ,0,"104.081803,30.682433",104.081803,30.682433
2210,成都青莲下街56号院,青莲下街56号 ,9272,"104.081810,30.645401",104.08181,30.645401
2211,成都凯悦新城,一环路南一段9号 ,0,"104.081991,30.636877",104.081991,30.636877
2212,成都棕树商住楼,二环路南一段5号 ,0,"104.082095,30.621192",104.082095,30.621192
2213,成都郭家桥南街4号院,郭家桥南街4号 ,8768,"104.082258,30.623250",104.082258,30.62325
2214,成都锦江印象,青莲上街5号 ,0,"104.082269,30.646657",104.082269,30.646657
2215,成都喜年广场,下东大街216号 ,0,"104.082310,30.650446",104.08231,30.650446
2216,成都银杏地带,桂王桥西街66号 ,0,"104.082430,30.664332",104.08243,30.664332
2217,成都和风楼,大慈寺路66号 ,0,"104.082436,30.656392",104.082436,30.656392
2218,成都四川日报宿舍,玉林街26号 ,0,"104.082436,30.657189",104.082436,30.657189
2219,成都成都电力局宿舍,锦江区红布正街9号 ,9864,"104.082457,30.649484",104.082457,30.649484
2220,成都阳光春天,高攀路16号 ,0,"104.082465,30.608777",104.082465,30.608777
2221,成都磨房街30号院,磨房街30号 ,11419,"104.082507,30.648672",104.082507,30.648672
2222,成都江信大厦,太升北路56号 ,0,"104.082670,30.672014",104.08267,30.672014
2223,成都青年家园,郭家桥正街6号 ,0,"104.082756,30.621541",104.082756,30.621541
2224,成都东糠市街3号院,东糠市街3号 ,10356,"104.082781,30.651394",104.082781,30.651394
2225,成都狮子巷60号院,狮子巷60号 ,9422,"104.082799,30.669137",104.082799,30.669137
2226,成都汽配公寓,二环路北三段88号 ,0,"104.082820,30.692890",104.08282,30.69289
2227,成都时代天骄,太升北路64号 ,14149,"104.082829,30.672472",104.082829,30.672472
2228,成都锦都公寓,红星中路二段23-33号 ,0,"104.082830,30.658263",104.08283,30.658263
2229,成都汇缘阁,二环路南一段3号 ,0,"104.082852,30.620819",104.082852,30.620819
2230,成都都仕闲庭,桂王桥南街5号 ,0,"104.082861,30.663129",104.082861,30.663129
2231,成都川大农林村,望江路93号 ,0,"104.082972,30.620820",104.082972,30.62082
2232,成都时代100,致民东路79号 ,17009,"104.083069,30.641476",104.083069,30.641476
2233,成都正黄上岭,丝竹路89号 ,0,"104.083097,30.639378",104.083097,30.639378
2234,成都红布正街小区,红布正街11号 ,0,"104.083099,30.649231",104.083099,30.649231
2235,成都红树湾,中和大道69号（三利宅院对面） ,0,"104.083120,30.548252",104.08312,30.548252
2236,成都麓山国际圆石滩,麓山大道二段6号 ,0,"104.083124,30.473865",104.083124,30.473865
2237,成都恒德路小区,恒德路10-12号 ,0,"104.083159,30.678239",104.083159,30.678239
2238,成都锦上花,大川巷8号 ,0,"104.083189,30.645616",104.083189,30.645616
2239,成都如是庵街1号院,如是庵街1号 ,10241,"104.083306,30.657370",104.083306,30.65737
2240,成都油篓街35号院,油篓街35号 ,0,"104.083316,30.650596",104.083316,30.650596
2241,成都新和方正花园,方正街8号 ,8911,"104.083339,30.668308",104.083339,30.668308
2242,成都群众路社区,九眼桥群众路 ,0,"104.083365,30.637976",104.083365,30.637976
2243,成都廊桥乐章,老马路18号 ,0,"104.083392,30.639927",104.083392,30.639927
2244,成都怡心苑,花山路609弄 ,0,"104.083436,30.560967",104.083436,30.560967
2245,成都竹林公寓,郭家桥北街5号 ,0,"104.083516,30.625253",104.083516,30.625253
2246,成都三利宅院商业,双流中和大道90号 ,0,"104.083557,30.544564",104.083557,30.544564
2247,成都太升苑商铺,太升北路55号 ,0,"104.083611,30.672005",104.083611,30.672005
2248,成都万科金色海蓉,高攀路26号 ,28242,"104.083720,30.612245",104.08372,30.612245
2249,成都麓山国际翠云岭,南延线麓山大道二段6号 ,0,"104.083723,30.483878",104.083723,30.483878
2250,成都四川大学农林村,望江路7号 ,0,"104.083748,30.630869",104.083748,30.630869
2251,成都莱茵河畔,致民东路18号 ,0,"104.083852,30.640296",104.083852,30.640296
2252,成都成药四厂宿舍,合江亭音乐广场 ,0,"104.083932,30.639306",104.083932,30.639306
2253,成都蓝光凯丽香江,锦江区翠柳湾支路199号 ,8154,"104.083956,30.598667",104.083956,30.598667
2254,成都星辉中路6号院,星辉中路6号 ,9040,"104.083965,30.673902",104.083965,30.673902
2255,成都泰基北锦,互助路2号（解放西路与互助路交界处） ,0,"104.083989,30.686565",104.083989,30.686565
2256,成都嘉恒商寓,内曹家巷6号 ,0,"104.084225,30.674242",104.084225,30.674242
2257,成都泰丰佳寓,爵版街1号（爵版街与如是庵街交汇处） ,0,"104.084332,30.658202",104.084332,30.658202
2258,成都金宇大厦,一环路北一段16号 ,0,"104.084454,30.682439",104.084454,30.682439
2259,成都一环路南一段小区,一环路南一段5号 ,0,"104.084600,30.637851",104.0846,30.637851
2260,成都自由天地,红星路二段120号 ,0,"104.084663,30.662520",104.084663,30.66252
2261,成都三利宅院二期,中和大道一段98号 ,0,"104.084688,30.546200",104.084688,30.5462
2262,成都东方时代商城,锦江东大街18-32号 ,0,"104.084797,30.648712",104.084797,30.648712
2263,成都书院西街50号院,书院西街50号 ,6937,"104.085021,30.657433",104.085021,30.657433
2264,成都保险公司宿舍,惜字宫南街5号 ,9593,"104.085067,30.638146",104.085067,30.638146
2265,成都一环路北四段小区,一环路北四段 ,0,"104.085223,30.681678",104.085223,30.681678
2266,成都共和路新2号院,共和路新2号 ,9638,"104.085231,30.633881",104.085231,30.633881
2267,成都育婴堂街26号院,育婴堂街26号 ,10141,"104.085280,30.665940",104.08528,30.66594
2268,成都育婴堂街28号院,育婴堂街28号 ,8838,"104.085290,30.665990",104.08529,30.66599
2269,成都和信派都,一环路南一段6号 ,0,"104.085362,30.637332",104.085362,30.637332
2270,成都STUDIO单飞,老马路7号 ,0,"104.085380,30.638409",104.08538,30.638409
2271,成都东海花园,东顺城南街53号 ,0,"104.085525,30.653296",104.085525,30.653296
2272,成都惜字宫南街,惜字宫南街 ,0,"104.085576,30.659515",104.085576,30.659515
2273,成都流星花园,天仙桥北街3号 ,0,"104.085582,30.651219",104.085582,30.651219
2274,成都麓山国际黑鹰庄园,麓山大道二段6号 ,0,"104.085618,30.482508",104.085618,30.482508
2275,成都华欣园,马鞍西路7号（华西园旁边） ,0,"104.085670,30.676772",104.08567,30.676772
2276,成都时代尊邸,东大街芷泉段88号 ,15064,"104.085788,30.647034",104.085788,30.647034
2277,成都四川幼师宿舍,致民东路16号 ,10130,"104.085826,30.640197",104.085826,30.640197
2278,成都白云小区,高攀路60号 ,6754,"104.085833,30.607724",104.085833,30.607724
2279,成都麓山国际圣芭芭拉,人民南路南延线麓山大道二段6号 ,0,"104.085850,30.484940",104.08585,30.48494
2280,成都东顺成南街55号院,锦江区东顺成南街55号 ,0,"104.085899,30.652966",104.085899,30.652966
2281,成都维达北苑,解放路一段110号 ,0,"104.085930,30.687380",104.08593,30.68738
2282,成都太升华园,马鞍南路110号 ,0,"104.085931,30.675650",104.085931,30.67565
2283,成都好望角商业文化广场,一环路南一段2号 ,10487,"104.086030,30.638190",104.08603,30.63819
2284,成都武成大街113号院,武成大街113号 ,0,"104.086316,30.659430",104.086316,30.65943
2285,成都平福巷6号院,平福巷6号 ,9305,"104.086380,30.684210",104.08638,30.68421
2286,成都思维苑,锦江区红星路二医院武城大街111号 ,0,"104.086622,30.659189",104.086622,30.659189
2287,成都马鞍山路36号,金牛区李家沱马鞍山路36号 ,0,"104.086629,30.681443",104.086629,30.681443
2288,成都思维源邸,武成大街111号 ,0,"104.086680,30.659078",104.08668,30.659078
2289,成都天涯石南街17号院,天涯石南街17号 ,9328,"104.086714,30.657590",104.086714,30.65759
2290,成都三槐树街93号院,三槐树街93号 ,0,"104.086714,30.664150",104.086714,30.66415
2291,成都福字街1号院,东风大桥福字街1号 ,9190,"104.086775,30.655960",104.086775,30.65596
2292,成都市政府宿舍,羊市街市政府宿舍 ,8133,"104.086808,30.655772",104.086808,30.655772
2293,成都庆云北街21号院,庆云北街21号 ,9349,"104.086846,30.661444",104.086846,30.661444
2294,成都红花东路68号院,红花东路68号 ,8877,"104.086954,30.689806",104.086954,30.689806
2295,成都启明公寓,均隆街3号（东门大桥旁） ,0,"104.086960,30.648948",104.08696,30.648948
2296,成都水井仁家,水井坊街6号 ,0,"104.087065,30.645185",104.087065,30.645185
2297,成都天涯南苑,天涯石南街29号 ,0,"104.087096,30.658005",104.087096,30.658005
2298,成都东府花园,中和镇华路街42号 ,5108,"104.087126,30.553511",104.087126,30.553511
2299,成都电业局宿舍,福字街18号（北顺城街附近） ,0,"104.087306,30.656268",104.087306,30.656268
2300,成都国际花园,永丰路24号附1号 ,0,"104.087321,30.561901",104.087321,30.561901
2301,成都香山苑,解放路一段154号 ,0,"104.087429,30.690919",104.087429,30.690919
2302,成都川旅厂宿舍,解放路一段平福巷6号 ,10936,"104.087433,30.685399",104.087433,30.685399
2303,成都大慈寺路4号院,大慈寺路4号 ,21993,"104.087451,30.654207",104.087451,30.654207
2304,成都新港花园,郫县三道堰汀沙生态园区 ,0,"104.087511,30.561641",104.087511,30.561641
2305,成都时代豪庭,芷泉街段188号（兰桂坊旁） ,15823,"104.087551,30.646798",104.087551,30.646798
2306,成都丝绸公司宿舍,顺城街 ,0,"104.087802,30.666628",104.087802,30.666628
2307,成都建安公寓,泰宏路28号 ,12404,"104.087812,30.683277",104.087812,30.683277
2308,成都望福街17号院,望福街17号 ,8246,"104.088040,30.655310",104.08804,30.65531
2309,成都馨康花园,新下街128号 ,6957,"104.088043,30.547591",104.088043,30.547591
2310,成都鸿盛鑫和苑,郫县永宁路南段340号 ,0,"104.088168,30.701952",104.088168,30.701952
2311,成都鑫福佳苑,双流县中和街道公济桥路137号 ,6489,"104.088177,30.559999",104.088177,30.559999
2312,成都星辉东路省残联宿舍,红星路一段壹号桥头 ,0,"104.088210,30.671710",104.08821,30.67171
2313,成都上东吉座,均隆街6号（东门大桥附近） ,0,"104.088279,30.649036",104.088279,30.649036
2314,成都五世同堂,红星路一段 ,13803,"104.088311,30.663969",104.088311,30.663969
2315,成都上锦美地,红星路35号 ,0,"104.088331,30.665614",104.088331,30.665614
2316,成都中海格林威治城,望江路1号 ,23064,"104.088351,30.638063",104.088351,30.638063
2317,成都星辉东路6号院,星辉东路6号 ,8149,"104.088440,30.671560",104.08844,30.67156
2318,成都国信滨河雅居,二环路东五段国信路1号 ,23110,"104.088459,30.622585",104.088459,30.622585
2319,成都蓝光富丽碧蔓汀,解放路一段75号 ,11331,"104.088670,30.687685",104.08867,30.687685
2320,成都红星路一段社区,红星路一段一号桥附近莹华寺 ,0,"104.088739,30.668118",104.088739,30.668118
2321,成都麓山国际水晶岗,麓山大道二段6号 ,31263,"104.088839,30.478116",104.088839,30.478116
2322,成都茗兴二期,成仁路 ,6002,"104.088851,30.555138",104.088851,30.555138
2323,成都东安南路小区,东安南路17号 ,0,"104.088868,30.655829",104.088868,30.655829
2324,成都青龙横街37号院,青龙横街37号 ,8590,"104.088916,30.644170",104.088916,30.64417
2325,成都天涯庭苑,天涯石北街20号 ,0,"104.088924,30.658894",104.088924,30.658894
2326,成都天涯商住楼,四圣祠北街20号 ,0,"104.089102,30.661286",104.089102,30.661286
2327,成都红旗巷社区,二环路北三段高笋塘红旗巷 ,8292,"104.089177,30.694134",104.089177,30.694134
2328,成都金泉小区,金泉街48号 ,0,"104.089216,30.642265",104.089216,30.642265
2329,成都芷泉公寓,芷泉街31号 ,0,"104.089221,30.648495",104.089221,30.648495
2330,成都紫光苑,紫东正街54号 ,0,"104.089231,30.645964",104.089231,30.645964
2331,成都平福路92号院,平福路92号 ,8228,"104.089354,30.682830",104.089354,30.68283
2332,成都东景丽舍,中和大道二段31号 ,6885,"104.089357,30.549799",104.089357,30.549799
2333,成都翡翠城一期,华润路1号 ,29576,"104.089442,30.613091",104.089442,30.613091
2334,成都旺府公寓,均隆街64号 ,0,"104.089444,30.650579",104.089444,30.650579
2335,成都兴顺花园,星辉东路2号 ,0,"104.089635,30.670768",104.089635,30.670768
2336,成都三洲佳润,东安南路 ,0,"104.089693,30.657340",104.089693,30.65734
2337,成都青和里,九眼桥青和里 ,0,"104.089750,30.641750",104.08975,30.64175
2338,成都紫东苑,东大街紫东楼段156号 ,0,"104.089762,30.646440",104.089762,30.64644
2339,成都东城拐下街20号院,东城拐下街20号 ,6817,"104.089801,30.667955",104.089801,30.667955
2340,成都清和里北段7号院,清和里北段7号 ,10314,"104.089806,30.644365",104.089806,30.644365
2341,成都锦江区法院宿舍,宏济巷124号 ,0,"104.090000,30.652550",104.09,30.65255
2342,成都东方广场,东大街芷泉街口(一环内) ,19709,"104.090021,30.647671",104.090021,30.647671
2343,成都麓山国际香溪堤,麓山大道二段6号 ,0,"104.090056,30.470869",104.090056,30.470869
2344,成都电力勘察设计院小区,紫东正街52号 ,9199,"104.090070,30.645160",104.09007,30.64516
2345,成都平福路124号,李家沱平福路124号 ,0,"104.090123,30.682394",104.090123,30.682394
2346,成都大王钰城,东较场街93号（长城锦苑旁） ,0,"104.090139,30.665340",104.090139,30.66534
2347,成都王府春天花园,新下街39号 ,0,"104.090193,30.554909",104.090193,30.554909
2348,成都摩玛城,二环路东五段9号 ,19843,"104.090196,30.622013",104.090196,30.622013
2349,成都金谷园,漕溪路125弄 ,7075,"104.090204,30.684770",104.090204,30.68477
2350,成都武成大街12号院,武成大街12号 ,10962,"104.090232,30.658092",104.090232,30.658092
2351,成都望平大厦,成华望平街2号 ,0,"104.090300,30.653466",104.0903,30.653466
2352,成都望平滨河路18号院,望平滨河路18号 ,8342,"104.090318,30.655252",104.090318,30.655252
2353,成都麓山国际塞尔维蒙,麓山大道二段6号 ,0,"104.090401,30.483092",104.090401,30.483092
2354,成都玉锦苑,中道街26号 ,0,"104.090419,30.658152",104.090419,30.658152
2355,成都高新商务楼,高鹏大道 ,0,"104.090444,30.694914",104.090444,30.694914
2356,成都福星苑,中道街157号 ,0,"104.090624,30.660562",104.090624,30.660562
2357,成都茗兴花园,双流县朝阳路119号 ,0,"104.090653,30.558253",104.090653,30.558253
2358,成都西油苑,平福路151号 ,0,"104.090673,30.682965",104.090673,30.682965
2359,成都莱茵家园,武城大街武城大桥内侧 ,0,"104.090721,30.658059",104.090721,30.658059
2360,成都华宇阳光水岸,洪山南路99号 ,8244,"104.090813,30.702476",104.090813,30.702476
2361,成都资阳阳光水岸,资阳市滨江大道 ,0,"104.090813,30.702476",104.090813,30.702476
2362,成都泸州阳光水岸,泸州香林路 ,0,"104.090813,30.702476",104.090813,30.702476
2363,成都翡翠城二期,华润路2号（临翡翠城商业街） ,0,"104.090825,30.610964",104.090825,30.610964
2364,成都树蓓街104号院,树蓓街104号 ,8466,"104.090951,30.684493",104.090951,30.684493
2365,成都蓉上坊,锦江牛王庙巷66号 ,22230,"104.091044,30.649488",104.091044,30.649488
2366,成都和谐家园,蜀西路4号 ,13770,"104.091073,30.667013",104.091073,30.667013
2367,成都望平街153号院,望平街153号 ,0,"104.091160,30.656430",104.09116,30.65643
2368,成都年丰巷53院,年丰巷53号 ,9847,"104.091239,30.644711",104.091239,30.644711
2369,成都马鞍南苑,马鞍南街87号 ,8331,"104.091250,30.678250",104.09125,30.67825
2370,成都石油嘉苑,府青路一段17号 ,0,"104.091290,30.672560",104.09129,30.67256
2371,成都成大附中宿舍,三友路137号 ,0,"104.091448,30.683246",104.091448,30.683246
2372,成都沙河北岸,双荆路8号 ,10692,"104.091517,30.711264",104.091517,30.711264
2373,成都天祥街社区,成华望平街118号 ,12251,"104.091611,30.656277",104.091611,30.656277
2374,成都军安卫士花园,中和二街66号 ,0,"104.091646,30.545814",104.091646,30.545814
2375,成都布坝子小区,猛追湾布坝子小区 ,0,"104.091908,30.655260",104.091908,30.65526
2376,成都翡翠城五期,华润路36号 ,0,"104.091913,30.611894",104.091913,30.611894
2377,成都丝绸厂小区,中和街道半边街 ,0,"104.091947,30.558982",104.091947,30.558982
2378,成都风景苑,牛市口，东恒国际对面 ,0,"104.091948,30.645515",104.091948,30.645515
2379,成都麓山国际,双流县成都市人民南路南延线麓山大道二段六号 ,22557,"104.092099,30.477746",104.092099,30.477746
2380,成都蓉上坊二期,牛王庙巷66号 ,0,"104.092132,30.649374",104.092132,30.649374
2381,成都SOHO商务港,宏济新路1号 ,0,"104.092190,30.641070",104.09219,30.64107
2382,成都牛王庙巷23号院,牛王庙巷23号 ,8819,"104.092300,30.647696",104.0923,30.647696
2383,成都和美家园,成都市双流县中和大道66号 ,4403,"104.092318,30.547957",104.092318,30.547957
2384,成都四川专用汽车厂宿舍,锦江区锦华路三段426号 ,0,"104.092387,30.619615",104.092387,30.619615
2385,成都万欣名邸,仁和路87号 ,0,"104.092427,30.561187",104.092427,30.561187
2386,成都御廷上郡,中和大道三段189号 ,0,"104.092500,30.551100",104.0925,30.5511
2387,成都大陆锦江华庭,成华区猛追湾 ,22408,"104.092534,30.665697",104.092534,30.665697
2388,成都麓山国际叠溪谷,麓山大道二段6号 ,0,"104.092552,30.477262",104.092552,30.477262
2389,成都府青路一段34号院,府青路一段34号 ,8408,"104.092629,30.674772",104.092629,30.674772
2390,成都瑞升望江橡树林,三官堂街1号橡树林路166号 ,0,"104.092637,30.622863",104.092637,30.622863
2391,成都人民苑,步坝子街121号 ,0,"104.092679,30.655623",104.092679,30.655623
2392,成都锦华苑二期,华阳大道一段 ,0,"104.092825,30.673390",104.092825,30.67339
2393,成都老成仁路汽修厂宿舍,老成仁路与万达广场交汇处 ,0,"104.092976,30.620385",104.092976,30.620385
2394,成都麓山国际拉佩维尔,麓山大道二段6号 ,0,"104.092986,30.480655",104.092986,30.480655
2395,成都粼江峰阁,顺江路81号 ,0,"104.093042,30.638716",104.093042,30.638716
2396,成都九眼桥电冶厂小区,宏济新路15号 ,8542,"104.093100,30.640390",104.0931,30.64039
2397,成都万科金色家园,前锋路1号 ,16942,"104.093241,30.678997",104.093241,30.678997
2398,成都马鞍东路46栋,马鞍东路46栋 ,0,"104.093244,30.676586",104.093244,30.676586
2399,成都上行汇锦,点将台东街89号 ,0,"104.093414,30.650199",104.093414,30.650199
2400,成都包江小区,琉璃场锦兴路三段 ,7404,"104.093551,30.587496",104.093551,30.587496
2401,成都昌兴和顺苑,中和街道中柏路 ,0,"104.093612,30.555337",104.093612,30.555337
2402,成都沙河风情,三友路215号 ,10205,"104.093795,30.685543",104.093795,30.685543
2403,成都阳光嘉苑,一环路北四段25号 ,0,"104.093825,30.680549",104.093825,30.680549
2404,成都润生兰园,中和镇中柏路 ,10261,"104.093842,30.554858",104.093842,30.554858
2405,成都华宇阳光四季,驷马桥新横街14号 ,0,"104.093872,30.703380",104.093872,30.70338
2406,成都宏祥公寓,天祥街166号 ,0,"104.093890,30.659332",104.09389,30.659332
2407,成都晶蓝半岛,九眼桥宏济中路38号 ,26072,"104.093945,30.641705",104.093945,30.641705
2408,成都三官堂街104院,三官堂街104号 ,0,"104.094000,30.627400",104.094,30.6274
2409,成都翡翠城三期,琉璃路718号 ,0,"104.094206,30.611306",104.094206,30.611306
2410,成都府河小区,熊家桥140号 ,6673,"104.094302,30.603504",104.094302,30.603504
2411,成都石油园,府青路19号 ,0,"104.094378,30.674481",104.094378,30.674481
2412,成都石油路社区,石油路9号 ,8618,"104.094474,30.671951",104.094474,30.671951
2413,成都荣祥嘉苑,中和镇中柏路255号 ,10964,"104.094494,30.553660",104.094494,30.55366
2414,成都东湖国际,琉璃路299号 ,0,"104.094494,30.615696",104.094494,30.615696
2415,成都宏济苑,宏济中路5号 ,0,"104.094510,30.643100",104.09451,30.6431
2416,成都东恒国际,一环路东五段108号 ,10979,"104.094542,30.644539",104.094542,30.644539
2417,成都香木林沙河居,华油路95号新50号 ,0,"104.094570,30.682430",104.09457,30.68243
2418,成都锦东路社区,锦东路(蜀都花园后门) ,9624,"104.094587,30.644528",104.094587,30.644528
2419,成都晶蓝半岛二期,宏济新路488号 ,13005,"104.094600,30.641490",104.0946,30.64149
2420,成都万达锦华城,二环东五段29号 ,0,"104.094657,30.619689",104.094657,30.619689
2421,成都翡翠城四期,华润路158号 ,0,"104.094778,30.612163",104.094778,30.612163
2422,成都玉双路110号社区,玉双路110号 ,8368,"104.094847,30.655539",104.094847,30.655539
2423,成都沙河庭院,三友路229号新1号 ,14098,"104.094875,30.687888",104.094875,30.687888
2424,成都普生大厦,锦江锦江区一环东四段10号 ,0,"104.094915,30.647494",104.094915,30.647494
2425,成都朝阳名宅,莲桂西路168号 ,0,"104.094919,30.637146",104.094919,30.637146
2426,成都锦洲花园,三官堂街31号 ,0,"104.094935,30.623830",104.094935,30.62383
2427,成都猛追湾南街,猛追湾南街 ,0,"104.094984,30.660990",104.094984,30.66099
2428,成都中测院宿舍,内一环玉双路新华公园附近 ,0,"104.095025,30.655276",104.095025,30.655276
2429,成都瑞苑,华油路95号 ,8369,"104.095033,30.681382",104.095033,30.681382
2430,成都世纪朝阳,宏济新路298号 ,25765,"104.095052,30.639879",104.095052,30.639879
2431,成都澳深花园,玉双路7号（近武成门桥） ,0,"104.095190,30.656620",104.09519,30.65662
2432,成都牛王庙干部宿舍,牛王庙后街55号 ,8993,"104.095196,30.646098",104.095196,30.646098
2433,成都水电五局干部宿舍,锦江一环路东四段 ,0,"104.095196,30.646098",104.095196,30.646098
2434,成都上行锦绣,荆竹坝东街333号 ,0,"104.095361,30.711046",104.095361,30.711046
2435,成都望江嘉苑,三官堂街16号 ,0,"104.095364,30.627148",104.095364,30.627148
2436,成都天涯石北街小区,天涯石北街 ,0,"104.095600,30.666300",104.0956,30.6663
2437,成都兴元华盛,羊子山路69号 ,12841,"104.095677,30.707501",104.095677,30.707501
2438,成都翡翠城,华润路1号（东湖国际旁边） ,12601,"104.095685,30.613884",104.095685,30.613884
2439,成都新民公寓,成都市双流县枇杷巷56号 ,0,"104.095719,30.556742",104.095719,30.556742
2440,成都宏济东路,一环路东五段牛王庙宏济东路27号 ,0,"104.095850,30.643200",104.09585,30.6432
2441,成都成华区财政局宿舍,猛追湾街4号 ,9077,"104.096060,30.669536",104.09606,30.669536
2442,成都望江东竹苑,莲桂南路19号 ,0,"104.096184,30.629228",104.096184,30.629228
2443,成都东辰苑,龙舟南路18号 ,0,"104.096397,30.625580",104.096397,30.62558
2444,成都府青苑,府青路二段1号 ,0,"104.096474,30.677707",104.096474,30.677707
2445,成都玉双路3号小区,玉双路3号院 ,0,"104.096683,30.654781",104.096683,30.654781
2446,成都江东民居四期,莲桂西路80号 ,0,"104.096696,30.635671",104.096696,30.635671
2447,成都南光宿舍厂,二环内莲桂南路31号 ,0,"104.096780,30.629940",104.09678,30.62994
2448,成都沙河苑,东怡街1号 ,0,"104.096786,30.681767",104.096786,30.681767
2449,成都府青路二段4号新24号,府青路二段4号新24号 ,0,"104.096805,30.681884",104.096805,30.681884
2450,成都维多利亚国际社区,酒城大道 ,9568,"104.096833,30.712949",104.096833,30.712949
2451,成都麓山国际麓镇帕萨迪纳,人民南路南延线麓山大道二段6号 ,0,"104.096904,30.482706",104.096904,30.482706
2452,成都南洋小区,电子科大府青立交一环路东三段 ,9224,"104.096933,30.675722",104.096933,30.675722
2453,成都南阳小区,恒山南路208号 ,0,"104.096933,30.675722",104.096933,30.675722
2454,成都兰郡驿站,莲桂南路36号 ,0,"104.096946,30.629565",104.096946,30.629565
2455,成都府青路二段3号,成华区档案管旁 ,0,"104.097018,30.678773",104.097018,30.678773
2456,成都龙舟南路15号院,龙舟南路15号 ,7878,"104.097020,30.626170",104.09702,30.62617
2457,成都祥和里小区,祥和里229号 ,0,"104.097121,30.657665",104.097121,30.657665
2458,成都汇融名城,二环路北四段9号 ,0,"104.097121,30.691335",104.097121,30.691335
2459,成都富丽锦城,西林一街18号 ,0,"104.097239,30.699019",104.097239,30.699019
2460,成都东方逸景,龙舟路东巷30号 ,0,"104.097689,30.625578",104.097689,30.625578
2461,成都水碾河北一街社区,水碾河路39号 ,8383,"104.097795,30.650095",104.097795,30.650095
2462,成都琉璃场社区,琉璃场 ,0,"104.097828,30.598998",104.097828,30.598998
2463,成都朝阳丽景,朝阳路360号 ,0,"104.097848,30.561747",104.097848,30.561747
2464,成都锦江嘉园,龙舟路 ,0,"104.097968,30.626965",104.097968,30.626965
2465,成都碧莲雅舍,一心桥南街211号 ,0,"104.098029,30.640700",104.098029,30.6407
2466,成都黄金洲公寓,水碾河北3街 ,0,"104.098102,30.650740",104.098102,30.65074
2467,成都荣馨公寓,九里堤南路8号 ,0,"104.098156,30.629440",104.098156,30.62944
2468,成都麓山国际社区茵特拉肯,麓山大道二段6号 ,8397,"104.098252,30.480710",104.098252,30.48071
2469,成都六九宿舍,一环路东一段 ,0,"104.098271,30.668590",104.098271,30.66859
2470,成都69宿舍,建设路54号 ,0,"104.098271,30.668590",104.098271,30.66859
2471,成都水碾河北二街,水碾河蜀都大道成成都饭店一二环 ,7640,"104.098337,30.649041",104.098337,30.649041
2472,成都沙河新城,府青路二段18号新1号 ,15729,"104.098390,30.684777",104.09839,30.684777
2473,成都水碾河南三街45号院,水碾河南三街45号 ,8314,"104.098728,30.647620",104.098728,30.64762
2474,成都麓山国际香怡林,麓山大道二段6号 ,24927,"104.098753,30.477106",104.098753,30.477106
2475,成都景泰公寓,猛追湾街68号 ,0,"104.098769,30.655361",104.098769,30.655361
