经纬度
"103.886699,30.803493"
"104.244679,30.534154"
"104.181403,30.812631"
"103.625269,30.983561"
"103.883571,30.805082"
"104.062704,30.663111"
"104.427948,30.847941"
"104.402977,30.863689"
"104.099702,30.602341"
"103.633043,30.987957"
"103.927017,30.573195"
"104.275080,30.571716"
"103.650631,30.983672"
"103.598167,30.981240"
"103.639662,30.983454"
"104.252604,30.888932"
"103.885011,30.802629"
"103.953075,30.651570"
"103.634715,30.995105"
"103.880955,30.815645"
"104.066541,30.572269"
"103.898708,30.810731"
"103.991330,30.608789"
"103.645293,30.976431"
"103.826480,30.698779"
"103.981639,30.577692"
"104.162505,30.812343"
"103.885919,30.805204"
"103.831416,30.688366"
"104.273271,30.559610"
"103.884086,30.805316"
"103.637752,30.992632"
"103.616940,30.982175"
"104.411511,30.847886"
"103.875871,30.811838"
"104.260333,30.568693"
"103.630099,30.984074"
"104.251375,30.568821"
"103.659587,30.633984"
"103.862185,30.877388"
"104.248109,30.569945"
"103.639614,30.972883"
"103.636686,30.987795"
"103.867031,30.800053"
"104.012398,30.769845"
"104.145542,30.808147"
"103.666281,30.625030"
"103.884852,30.804990"
"103.911413,30.871678"
"103.925494,30.560868"
"103.460840,30.406639"
"104.067513,30.670262"
"104.183454,30.650446"
"104.275303,30.881572"
"104.013474,30.877438"
"104.066541,30.572269"
"104.066541,30.572269"
"104.068012,30.670231"
"104.188330,30.822609"
"104.154943,30.826328"
"104.263280,30.565560"
"103.531790,30.781522"
"103.838977,30.684773"
"103.796121,30.826011"
"103.650652,31.000915"
"104.269386,30.724630"
"103.908127,30.573122"
"103.814188,30.693750"
"103.660453,30.638346"
"103.673195,30.638802"
"104.009300,30.546927"
"104.073482,30.627162"
"104.154310,30.808370"
"103.620899,30.974953"
"103.623987,30.999575"
"103.471828,30.401680"
"103.842118,30.724598"
"103.894516,30.806643"
"103.951580,30.979719"
"103.888189,30.802092"
"103.914930,30.603880"
"104.447919,30.851852"
"104.301833,30.596143"
"104.010927,30.546325"
"103.635970,30.987938"
"104.152493,30.824767"
"103.890394,30.809741"
"104.153577,30.811728"
"103.494599,30.918757"
"103.979655,30.820031"
"103.523082,30.571799"
"103.593840,30.907075"
"104.072500,30.506065"
"103.893111,30.815531"
"104.066541,30.572269"
"103.809559,30.422399"
"103.851209,30.771709"
"103.822309,30.690630"
"103.825055,30.917445"
"103.635880,30.986939"
"104.413515,30.862029"
"103.971532,30.532874"
"103.775320,30.749500"
"103.816461,30.405101"
"103.124799,30.283336"
"103.681150,30.943960"
"103.356977,30.572343"
"103.447981,30.406744"
"103.455794,30.407781"
"103.455794,30.407781"
"103.456176,30.414312"
"103.456502,30.412168"
"103.459744,30.422428"
"103.478851,30.401399"
"103.491759,30.926078"
"103.518254,30.582281"
"103.523477,30.570297"
"103.526179,30.573608"
"103.527806,30.572357"
"103.535060,30.580003"
"103.537270,30.580941"
"103.537293,30.582726"
"103.552533,30.948743"
"103.574844,30.889790"
"103.587110,30.887062"
"103.588992,30.882308"
"103.590251,30.870010"
"103.591711,30.900750"
"103.593961,30.900355"
"103.600084,30.900629"
"103.614976,31.023272"
"103.616539,30.922887"
"103.616974,30.984685"
"103.617188,30.786875"
"103.618748,30.998262"
"103.620654,30.992872"
"103.622765,30.999963"
"103.622840,30.974432"
"103.622866,30.973824"
"103.623987,30.999575"
"103.625083,30.996558"
"103.626492,30.995930"
"103.628140,30.980136"
"103.629761,31.002425"
"103.631590,31.012073"
"103.631590,31.012073"
"103.632209,31.004807"
"103.637099,30.984616"
"103.637243,30.969099"
"103.638481,30.532587"
"103.642500,31.011847"
"103.643974,30.984631"
"103.645243,30.989194"
"103.648913,30.956070"
"103.649214,30.863260"
"103.650167,30.992583"
"103.659406,30.624753"
"103.660242,30.621565"
"103.662196,31.012841"
"103.663633,30.626726"
"103.663728,30.630947"
"103.667077,30.614242"
"103.671760,30.893316"
"103.675699,31.124266"
"103.676726,30.634744"
"103.677692,30.632291"
"103.678860,30.627363"
"103.679257,30.628091"
"103.731987,30.917420"
"103.733736,30.915479"
"103.777667,30.664917"
"103.798413,30.637903"
"103.798460,30.824100"
"103.801120,30.404216"
"103.801383,30.638790"
"103.803250,30.412570"
"103.804854,30.393318"
"103.810040,30.723980"
"103.811592,30.695326"
"103.812571,30.422898"
"103.813757,30.677010"
"103.814164,30.669672"
"103.817350,30.644721"
"103.819207,30.695146"
"103.819237,30.699475"
"103.820871,30.704777"
"103.821600,30.717893"
"103.821669,30.694674"
"103.822415,30.711950"
"103.824719,30.694529"
"103.825618,30.708677"
"103.825844,30.710443"
"103.826343,30.708524"
"103.827163,30.933068"
"103.827412,30.815718"
"103.828840,30.813745"
"103.828914,30.692061"
"103.830564,30.732740"
"103.831654,30.690821"
"103.832454,30.814487"
"103.832705,30.702983"
"103.833162,30.681148"
"103.833411,30.698908"
"103.833464,30.672755"
"103.833657,30.696492"
"103.833948,30.683901"
"103.834490,30.813231"
"103.835065,30.683395"
"103.835964,30.682171"
"103.836435,30.679971"
"103.836526,30.684936"
"103.837209,30.709364"
"103.839046,30.690939"
"103.839343,30.700935"
"103.839561,30.698325"
"103.839751,30.696036"
"103.840513,30.686647"
"103.840605,30.701063"
"103.840949,30.374402"
"103.841562,30.715937"
"103.842063,30.687352"
"103.843050,30.651250"
"103.843635,30.706063"
"103.844173,30.710776"
"103.845125,30.693120"
"103.845213,30.713096"
"103.845372,30.369954"
"103.845589,30.689211"
"103.846493,30.690081"
"103.847428,30.688811"
"103.847654,30.686846"
"103.852947,30.939707"
"103.855141,30.691808"
"103.855985,30.697894"
"103.856429,30.698925"
"103.856847,30.676472"
"103.857072,30.698839"
"103.857514,30.776591"
"103.861700,30.679265"
"103.877507,30.800661"
"103.884738,30.699285"
"103.884766,30.810643"
"103.885920,30.675714"
"103.886442,30.901497"
"103.887633,30.483566"
"103.887962,30.679556"
"103.888169,30.817764"
"103.888473,30.800216"
"103.889645,30.806301"
"103.889677,30.681144"
"103.891204,30.806949"
"103.891467,30.679287"
"103.892351,30.686356"
"103.893855,30.703370"
"103.897338,30.800637"
"103.902033,30.789096"
"103.903123,30.559870"
"103.903734,30.794686"
"103.904795,30.511360"
"103.909616,30.573179"
"103.911809,30.572445"
"103.912742,30.803959"
"103.913266,30.593406"
"103.914040,30.536544"
"103.915852,30.557423"
"103.917008,30.564032"
"103.917895,30.564001"
"103.919903,30.749518"
"103.920123,30.866688"
"103.920178,30.868467"
"103.921868,30.880615"
"103.924477,30.691208"
"103.925862,30.716229"
"103.926341,30.573292"
"103.926476,30.561896"
"103.926577,30.559790"
"103.929056,30.562994"
"103.930054,30.695106"
"103.933554,30.558640"
"103.933633,30.567677"
"103.937407,30.526351"
"103.939438,30.988233"
"103.941648,30.774936"
"103.942773,30.986542"
"103.947226,30.982051"
"103.948723,30.844707"
"103.949602,30.976743"
"103.949700,30.784915"
"103.950648,30.767629"
"103.958129,30.994942"
"103.958314,30.997839"
"103.958464,30.977065"
"103.959636,30.629076"
"103.961361,30.752243"
"103.961509,30.980515"
"103.962461,30.753610"
"103.962972,30.978624"
"103.963427,30.760765"
"103.963466,30.756663"
"103.963794,30.608842"
"103.964048,30.695168"
"103.964066,30.754377"
"103.964391,30.754493"
"103.966237,30.757199"
"103.966780,30.769693"
"103.967526,30.758175"
"103.968728,30.768078"
"103.968940,30.724730"
"103.971632,30.725320"
"103.973056,30.721920"
"103.974351,30.643002"
"103.975000,30.669855"
"103.976217,30.636270"
"103.976260,30.765250"
"103.976449,30.660249"
"103.976766,30.679108"
"103.976870,30.573466"
"103.977604,30.566070"
"103.977642,30.641808"
"103.977801,30.672266"
"103.978469,30.651181"
"103.978856,30.643634"
"103.979650,30.644243"
"103.979753,30.816833"
"103.979760,30.660767"
"103.980107,30.809975"
"103.980147,30.759999"
"103.981318,30.567600"
"103.981649,30.814358"
"103.982095,30.672683"
"103.982466,30.551516"
"103.982828,30.596598"
"103.983122,30.664474"
"103.983850,30.625750"
"103.984057,30.647750"
"103.984491,30.622262"
"103.984650,30.605922"
"103.984908,30.671929"
"103.984917,30.647779"
"103.985133,30.681781"
"103.985157,30.563654"
"103.985306,30.677196"
"103.985553,30.627494"
"103.985600,30.671410"
"103.985795,30.615950"
"103.985952,30.667721"
"103.985971,30.645429"
"103.986486,30.671817"
"103.986562,30.610230"
"103.986734,30.545048"
"103.987553,30.825094"
"103.988178,30.667439"
"103.988549,30.716154"
"103.989118,30.578002"
"103.989535,30.560799"
"103.989741,30.630142"
"103.989761,30.675503"
"103.990077,30.551395"
"103.990420,30.671901"
"103.990634,30.647388"
"103.991272,30.679288"
"103.991502,30.669243"
"103.991704,30.671192"
"103.991797,30.606374"
"103.992111,30.709729"
"103.992143,30.634384"
"103.992448,30.707917"
"103.992945,30.610604"
"103.992950,30.636143"
"103.993533,30.668402"
"103.993813,30.707429"
"103.993819,30.567541"
"103.994046,30.709882"
"103.994271,30.756550"
"103.994630,30.542699"
"103.994676,30.599118"
"103.994690,30.670969"
"103.994927,30.565624"
"103.994999,30.683289"
"103.995340,30.686441"
"103.995388,30.652262"
"103.995695,30.576829"
"103.996125,30.755212"
"103.996224,30.704705"
"103.996486,30.612521"
"103.996708,30.680458"
"103.997731,30.603683"
"103.997955,30.669818"
"103.998036,30.654597"
"103.998216,30.603130"
"103.998342,30.492437"
"103.998507,30.648252"
"103.998715,30.673871"
"103.998730,30.651857"
"103.998961,30.718943"
"103.999030,30.631720"
"103.999174,30.651270"
"103.999454,30.717864"
"104.000183,30.682764"
"104.000195,30.577794"
"104.000794,30.705875"
"104.000916,30.550868"
"104.001000,30.658062"
"104.001175,30.648275"
"104.001654,30.654873"
"104.001848,30.658538"
"104.001941,30.675567"
"104.002028,30.671991"
"104.002165,30.639011"
"104.002714,30.626938"
"104.002767,30.577054"
"104.003079,30.700752"
"104.003473,30.673492"
"104.004063,30.666576"
"104.004076,30.629535"
"104.004446,30.646104"
"104.004551,30.654897"
"104.004626,30.672121"
"104.004753,30.684122"
"104.005521,30.640733"
"104.005527,30.647373"
"104.005788,30.688685"
"104.005852,30.647775"
"104.005953,30.677624"
"104.006183,30.643447"
"104.006431,30.578618"
"104.006431,30.578618"
"104.006705,30.577101"
"104.006710,30.684230"
"104.006720,30.703399"
"104.006896,30.679042"
"104.006931,30.634898"
"104.007459,30.677296"
"104.007633,30.719301"
"104.007750,30.664750"
"104.008052,30.650585"
"104.008097,30.663052"
"104.008337,30.572550"
"104.008540,30.675056"
"104.009415,30.695808"
"104.009479,30.697897"
"104.009546,30.699640"
"104.009550,30.567177"
"104.009891,30.684101"
"104.010497,30.677457"
"104.010549,30.637074"
"104.011057,30.696948"
"104.011068,30.691381"
"104.011315,30.634120"
"104.011611,30.636249"
"104.011723,30.671434"
"104.011817,30.707005"
"104.012523,30.647527"
"104.012671,30.874416"
"104.012841,30.696250"
"104.012894,30.691870"
"104.012922,30.650312"
"104.013231,30.690160"
"104.013252,30.710003"
"104.013259,30.686853"
"104.013507,30.633525"
"104.013738,30.694969"
"104.013848,30.710087"
"104.014163,30.628959"
"104.014346,30.672438"
"104.014374,30.693779"
"104.014425,30.631295"
"104.014447,30.654048"
"104.014553,30.691319"
"104.014574,30.692079"
"104.014576,30.673240"
"104.014646,30.695802"
"104.014761,30.661855"
"104.015155,30.646484"
"104.015183,30.679276"
"104.015417,30.652533"
"104.015553,30.673105"
"104.015562,30.642319"
"104.015720,30.680638"
"104.015726,30.671891"
"104.015806,30.676321"
"104.015850,30.690775"
"104.015919,30.687595"
"104.015971,30.689993"
"104.016141,30.636128"
"104.016304,30.628279"
"104.016377,30.659346"
"104.016444,30.698649"
"104.016915,30.557477"
"104.017079,30.684152"
"104.017112,30.694412"
"104.017235,30.689131"
"104.017236,30.674044"
"104.017260,30.653180"
"104.017284,30.660523"
"104.017407,30.646445"
"104.017416,30.675851"
"104.017685,30.663759"
"104.017831,30.641722"
"104.018089,30.667358"
"104.018142,30.696242"
"104.018227,30.673668"
"104.018548,30.673812"
"104.018563,30.678164"
"104.018584,30.614119"
"104.018639,30.645743"
"104.018979,30.638186"
"104.019660,30.638556"
"104.019745,30.682803"
"104.019800,30.650012"
"104.019940,30.665744"
"104.020019,30.674967"
"104.020226,30.763489"
"104.020247,30.660272"
"104.020308,30.686549"
"104.020599,30.684046"
"104.020636,30.684225"
"104.020684,30.666232"
"104.020772,30.644479"
"104.020784,30.681741"
"104.020806,30.638333"
"104.020946,30.633701"
"104.021076,30.673680"
"104.021083,30.647388"
"104.021116,30.660477"
"104.021129,30.700461"
"104.021531,30.662734"
"104.021598,30.699258"
"104.021963,30.670590"
"104.022230,30.664520"
"104.022235,30.659561"
"104.022301,30.655102"
"104.022473,30.687517"
"104.022572,30.676700"
"104.022670,30.670370"
"104.022697,30.633930"
"104.022766,30.682076"
"104.022953,30.666520"
"104.022973,30.689199"
"104.022973,30.689199"
"104.022973,30.689199"
"104.023110,30.701980"
"104.023209,30.700076"
"104.023323,30.699121"
"104.023396,30.646142"
"104.023424,30.685548"
"104.023430,30.644827"
"104.023770,30.638526"
"104.023824,30.645283"
"104.023886,30.679329"
"104.024040,30.625892"
"104.024263,30.674651"
"104.024321,30.679447"
"104.024484,30.689913"
"104.024545,30.644971"
"104.024593,30.622688"
"104.024667,30.649023"
"104.024833,30.629990"
"104.024894,30.681486"
"104.024896,30.675208"
"104.024956,30.680418"
"104.025006,30.626561"
"104.025040,30.669010"
"104.025106,30.710604"
"104.025363,30.670467"
"104.025418,30.640113"
"104.025636,30.674975"
"104.025773,30.703982"
"104.026009,30.624067"
"104.026318,30.638003"
"104.026347,30.650003"
"104.026391,30.684194"
"104.026423,30.643113"
"104.026457,30.684327"
"104.026571,30.668285"
"104.026668,30.680635"
"104.026674,30.629542"
"104.026803,30.638422"
"104.026818,30.669843"
"104.027000,30.688000"
"104.027072,30.687622"
"104.027190,30.666076"
"104.027484,30.648539"
"104.027529,30.689645"
"104.027600,30.649090"
"104.027830,30.636675"
"104.027839,30.695345"
"104.027840,30.666890"
"104.028191,30.644347"
"104.028287,30.635089"
"104.028337,30.639777"
"104.028403,30.649232"
"104.028428,30.631747"
"104.028446,30.756355"
"104.028448,30.637489"
"104.028532,30.663511"
"104.028553,30.660076"
"104.028652,30.626924"
"104.028654,30.639734"
"104.028656,30.670749"
"104.028833,30.682056"
"104.029061,30.674987"
"104.029134,30.646029"
"104.029313,30.632749"
"104.029599,30.682002"
"104.029739,30.673964"
"104.029758,30.675564"
"104.030186,30.685022"
"104.030233,30.684126"
"104.030258,30.635599"
"104.030258,30.635599"
"104.030287,30.687697"
"104.030342,30.642922"
"104.030610,30.643097"
"104.030771,30.684000"
"104.030915,30.668481"
"104.031229,30.647111"
"104.031278,30.684226"
"104.031315,30.680477"
"104.031315,30.680477"
"104.031721,30.621635"
"104.031735,30.641732"
"104.031821,30.665910"
"104.031971,30.648739"
"104.032284,30.645886"
"104.032391,30.644418"
"104.032752,30.635648"
"104.032806,30.700918"
"104.032899,30.648910"
"104.032943,30.686662"
"104.032996,30.665390"
"104.033198,30.515136"
"104.033367,30.650379"
"104.033375,30.634250"
"104.033493,30.679895"
"104.033616,30.666101"
"104.033831,30.679058"
"104.033974,30.665949"
"104.034000,30.685100"
"104.034156,30.802204"
"104.034481,30.708146"
"104.034550,30.652360"
"104.034600,30.686800"
"104.034674,30.644524"
"104.034795,30.705903"
"104.034795,30.705903"
"104.034802,30.642175"
"104.034927,30.633793"
"104.034980,30.557284"
"104.035062,30.592673"
"104.035062,30.592673"
"104.035095,30.688431"
"104.035264,30.666181"
"104.035279,30.695783"
"104.035338,30.678452"
"104.035463,30.682869"
"104.035609,30.642981"
"104.035677,30.747983"
"104.035718,30.638107"
"104.035733,30.683209"
"104.035761,30.639485"
"104.035764,30.682143"
"104.035764,30.682143"
"104.035781,30.632947"
"104.035875,30.635321"
"104.035967,30.670611"
"104.035981,30.636346"
"104.036175,30.640843"
"104.036220,30.706893"
"104.036697,30.655690"
"104.037180,30.686649"
"104.037312,30.671387"
"104.037330,30.716071"
"104.037500,30.653000"
"104.037687,30.660263"
"104.037935,30.608777"
"104.038064,30.638078"
"104.038223,30.635966"
"104.038288,30.630366"
"104.038319,30.659838"
"104.038468,30.684796"
"104.038544,30.690635"
"104.038574,30.704209"
"104.038812,30.653136"
"104.038829,30.656531"
"104.038856,30.695046"
"104.039429,30.656529"
"104.039535,30.656050"
"104.039537,30.669068"
"104.039868,30.654307"
"104.039970,30.666760"
"104.040006,30.691957"
"104.040112,30.642727"
"104.040224,30.690811"
"104.040362,30.641981"
"104.040520,30.636905"
"104.040523,30.643732"
"104.040636,30.629081"
"104.040845,30.645907"
"104.040879,30.685654"
"104.040906,30.551942"
"104.041017,30.628307"
"104.041034,30.676821"
"104.041092,30.661149"
"104.041250,30.650018"
"104.041299,30.687668"
"104.041460,30.704402"
"104.041533,30.644165"
"104.041629,30.687986"
"104.041687,30.700874"
"104.041707,30.629795"
"104.041785,30.522095"
"104.041933,30.620330"
"104.042004,30.687843"
"104.042344,30.698706"
"104.042389,30.676867"
"104.042599,30.634877"
"104.042742,30.704520"
"104.042757,30.704759"
"104.042757,30.704759"
"104.042761,30.683165"
"104.042800,30.696179"
"104.042852,30.635530"
"104.042967,30.701291"
"104.043031,30.699371"
"104.043137,30.701725"
"104.043234,30.628129"
"104.043240,30.638591"
"104.043320,30.690389"
"104.043444,30.636568"
"104.043530,30.639410"
"104.043636,30.694356"
"104.043675,30.630036"
"104.043807,30.701906"
"104.044068,30.695159"
"104.044162,30.634824"
"104.044178,30.662836"
"104.044227,30.734050"
"104.044264,30.686955"
"104.044280,30.708198"
"104.044331,30.682801"
"104.044386,30.683090"
"104.044388,30.624342"
"104.044394,30.709966"
"104.044478,30.621220"
"104.044490,30.694837"
"104.044781,30.694146"
"104.044790,30.653803"
"104.044816,30.692669"
"104.044953,30.630836"
"104.044975,30.637272"
"104.045060,30.696183"
"104.045100,30.684021"
"104.045368,30.687129"
"104.045402,30.627111"
"104.045470,30.638050"
"104.045475,30.695468"
"104.045792,30.620408"
"104.045867,30.512674"
"104.045880,30.509005"
"104.045908,30.706816"
"104.046039,30.635620"
"104.046057,30.613264"
"104.046085,30.637883"
"104.046119,30.524262"
"104.046139,30.626439"
"104.046191,30.705077"
"104.046242,30.632867"
"104.046566,30.691501"
"104.046591,30.664908"
"104.046609,30.700348"
"104.046701,30.676279"
"104.046721,30.699605"
"104.046730,30.682194"
"104.046752,30.623621"
"104.046803,30.640466"
"104.046885,30.678950"
"104.046898,30.668902"
"104.046988,30.711450"
"104.046998,30.665956"
"104.047001,30.507447"
"104.047011,30.628707"
"104.047083,30.716167"
"104.047123,30.700267"
"104.047305,30.643961"
"104.047751,30.681032"
"104.047767,30.641510"
"104.047890,30.667212"
"104.047973,30.680253"
"104.048015,30.626410"
"104.048076,30.668630"
"104.048080,30.705264"
"104.048227,30.619880"
"104.048412,30.702575"
"104.048500,30.709647"
"104.048512,30.518690"
"104.048690,30.592618"
"104.048701,30.694957"
"104.048717,30.689832"
"104.048773,30.692098"
"104.048840,30.615705"
"104.048891,30.630688"
"104.048903,30.708142"
"104.049156,30.628715"
"104.049156,30.628715"
"104.049160,30.760592"
"104.049273,30.520436"
"104.049320,30.617159"
"104.049381,30.518337"
"104.049485,30.678052"
"104.049653,30.613123"
"104.049679,30.626324"
"104.049803,30.621185"
"104.049861,30.703331"
"104.050303,30.683215"
"104.050714,30.633963"
"104.050920,30.692610"
"104.050937,30.617064"
"104.051118,30.600812"
"104.051142,30.673798"
"104.051196,30.676430"
"104.051236,30.652701"
"104.051264,30.632566"
"104.051296,30.678350"
"104.051518,30.689418"
"104.051550,30.679530"
"104.051679,30.703114"
"104.051690,30.688395"
"104.051754,30.673166"
"104.051927,30.625789"
"104.051931,30.510144"
"104.051936,30.599671"
"104.052061,30.612046"
"104.052158,30.656099"
"104.052195,30.644097"
"104.052250,30.657250"
"104.052317,30.677467"
"104.052441,30.630989"
"104.052502,30.640321"
"104.052591,30.678432"
"104.052619,30.693902"
"104.052664,30.633602"
"104.052701,30.615519"
"104.052739,30.679646"
"104.052753,30.467173"
"104.052840,30.673629"
"104.053074,30.510012"
"104.053153,30.653402"
"104.053240,30.629620"
"104.053436,30.667970"
"104.053463,30.613422"
"104.053499,30.512767"
"104.053537,30.633103"
"104.053550,30.639750"
"104.053860,30.656120"
"104.053977,30.707179"
"104.054038,30.625609"
"104.054046,30.675397"
"104.054050,30.631460"
"104.054103,30.517202"
"104.054209,30.688748"
"104.054239,30.689809"
"104.054322,30.630550"
"104.054391,30.504142"
"104.054434,30.638432"
"104.054458,30.634151"
"104.054480,30.516113"
"104.054494,30.513581"
"104.054495,30.637288"
"104.054497,30.666104"
"104.054530,30.625708"
"104.054542,30.622805"
"104.054586,30.631336"
"104.054628,30.631195"
"104.054636,30.518841"
"104.054789,30.634878"
"104.054873,30.704949"
"104.054889,30.673624"
"104.054905,30.511395"
"104.054941,30.625500"
"104.054983,30.633617"
"104.054985,30.633666"
"104.055142,30.704383"
"104.055184,30.622542"
"104.055296,30.694209"
"104.055305,30.510017"
"104.055365,30.689359"
"104.055521,30.722172"
"104.055584,30.616652"
"104.055708,30.645631"
"104.055711,30.634409"
"104.055738,30.636416"
"104.055797,30.512532"
"104.055908,30.643211"
"104.055944,30.639450"
"104.056003,30.609146"
"104.056070,30.641729"
"104.056140,30.630074"
"104.056141,30.635247"
"104.056148,30.694173"
"104.056271,30.505795"
"104.056297,30.641789"
"104.056297,30.641789"
"104.056301,30.505170"
"104.056409,30.630719"
"104.056442,30.678325"
"104.056474,30.667213"
"104.056572,30.650799"
"104.056679,30.505104"
"104.056680,30.579742"
"104.056680,30.579742"
"104.056709,30.677479"
"104.056720,30.609656"
"104.056720,30.609656"
"104.056734,30.690207"
"104.056844,30.765677"
"104.056949,30.613400"
"104.056972,30.510584"
"104.057039,30.502984"
"104.057093,30.611436"
"104.057403,30.635228"
"104.057414,30.642245"
"104.057464,30.673241"
"104.057531,30.695143"
"104.057556,30.664844"
"104.057724,30.702622"
"104.057726,30.615466"
"104.057736,30.625911"
"104.057745,30.674187"
"104.057783,30.508836"
"104.057847,30.634030"
"104.057887,30.509398"
"104.058001,30.649237"
"104.058244,30.512345"
"104.058244,30.512345"
"104.058345,30.701659"
"104.058369,30.635813"
"104.058369,30.635813"
"104.058425,30.667380"
"104.058439,30.702168"
"104.058536,30.625112"
"104.058783,30.630149"
"104.058783,30.630149"
"104.058807,30.645926"
"104.058837,30.677190"
"104.058892,30.770687"
"104.058915,30.645910"
"104.059030,30.635763"
"104.059030,30.635763"
"104.059101,30.669398"
"104.059296,30.622916"
"104.059310,30.512252"
"104.059650,30.615930"
"104.059683,30.660692"
"104.059750,30.631561"
"104.059872,30.614693"
"104.059951,30.695846"
"104.060042,30.673406"
"104.060049,30.661828"
"104.060094,30.635209"
"104.060122,30.526546"
"104.060142,30.621964"
"104.060166,30.648994"
"104.060587,30.508875"
"104.060594,30.670825"
"104.060640,30.609630"
"104.060760,30.748329"
"104.060788,30.678358"
"104.060796,30.673740"
"104.060804,30.661323"
"104.061020,30.681589"
"104.061023,30.507329"
"104.061079,30.636903"
"104.061110,30.631683"
"104.061172,30.577985"
"104.061209,30.510271"
"104.061280,30.658610"
"104.061291,30.511790"
"104.061291,30.511790"
"104.061303,30.623723"
"104.061421,30.611117"
"104.061465,30.713646"
"104.061511,30.625684"
"104.061550,30.637970"
"104.061586,30.643613"
"104.061729,30.644375"
"104.061768,30.682210"
"104.061878,30.614998"
"104.061937,30.611438"
"104.061965,30.671554"
"104.061989,30.645971"
"104.062060,30.607600"
"104.062086,30.590084"
"104.062135,30.576406"
"104.062227,30.702079"
"104.062259,30.656526"
"104.062302,30.645863"
"104.062528,30.502077"
"104.062622,30.646286"
"104.062627,30.647746"
"104.062760,30.690079"
"104.062774,30.665583"
"104.062801,30.651725"
"104.062998,30.618657"
"104.063274,30.670658"
"104.063392,30.568751"
"104.063546,30.595404"
"104.063583,30.653159"
"104.063611,30.521328"
"104.063836,30.623433"
"104.063926,30.651529"
"104.064076,30.666449"
"104.064216,30.670338"
"104.064242,30.672586"
"104.064299,30.505153"
"104.064362,30.612091"
"104.064476,30.612424"
"104.064605,30.645026"
"104.064689,30.509279"
"104.064810,30.514986"
"104.064828,30.615058"
"104.065019,30.628442"
"104.065322,30.505526"
"104.065668,30.671793"
"104.065825,30.619060"
"104.065890,30.528501"
"104.065895,30.703381"
"104.065945,30.616605"
"104.066020,30.628170"
"104.066268,30.611292"
"104.066301,30.682758"
"104.066310,30.654170"
"104.066358,30.611490"
"104.066371,30.657241"
"104.066392,30.622398"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
